Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Product_Gender,Is_Outerwear
21150,17315.0,F,New York,10.0,31306.0,2019-06-26,GGOEGADB057313,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.0,Used,0.18,6/26/2019,1500.0,1478.19,6,SALE30,30.0,Men,True
21153,17315.0,F,New York,10.0,31314.0,2019-06-26,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.0,Clicked,0.18,6/26/2019,1500.0,1478.19,6,SALE30,30.0,Men,True
21161,13418.0,F,New York,22.0,29929.0,2019-06-08,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,61.59,12.99,Clicked,0.18,6/8/2019,3500.0,1598.46,6,SALE30,30.0,Men,True
21173,15005.0,F,New York,30.0,29884.0,2019-06-08,GGOEGATH060714,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,55.43,6.5,Clicked,0.18,6/8/2019,3500.0,1598.46,6,SALE30,30.0,Women,True
21182,17692.0,F,New Jersey,11.0,29921.0,2019-06-08,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.5,Clicked,0.18,6/8/2019,3500.0,1598.46,6,SALE30,30.0,Men,True
21184,17692.0,F,New Jersey,11.0,29923.0,2019-06-08,GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,1.0,73.49,6.0,Clicked,0.18,6/8/2019,3500.0,1598.46,6,SALE30,30.0,Women,True
21200,14150.0,M,Chicago,48.0,29505.0,2019-06-03,GGOEGAPB058614,Google Women's Yoga Jacket Black,Apparel,1.0,58.79,6.0,Clicked,0.18,6/3/2019,500.0,1230.43,6,SALE30,30.0,Women,True
21225,15574.0,F,New York,5.0,30493.0,2019-06-15,GGOEGAPJ058013,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,61.59,6.0,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Women,True
21228,15574.0,F,New York,5.0,30504.0,2019-06-15,GGOEGADJ056816,Google Men's Watershed Full Zip Hoodie Grey,Apparel,2.0,61.59,12.99,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21229,15574.0,F,New York,5.0,30504.0,2019-06-15,GGOEGADJ057116,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,61.59,12.99,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21230,15574.0,F,New York,5.0,30504.0,2019-06-15,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1.0,41.59,12.99,Used,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21231,15574.0,F,New York,5.0,30504.0,2019-06-15,GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,1.0,58.79,12.99,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Women,True
21232,15574.0,F,New York,5.0,30504.0,2019-06-15,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1.0,44.79,12.99,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Women,True
21256,17062.0,M,Chicago,44.0,30487.0,2019-06-15,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,1.0,44.79,6.0,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21258,17062.0,M,Chicago,44.0,30488.0,2019-06-15,GGOEGAFJ036217,Google Men's Pullover Hoodie Grey,Apparel,1.0,41.59,6.0,Clicked,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21265,14878.0,M,New York,12.0,30449.0,2019-06-15,GGOEGADB056715,Men's Softshell Jacket Black/Grey,Apparel,1.0,79.19,12.99,Used,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21266,14878.0,M,New York,12.0,30449.0,2019-06-15,GGOEGADB057314,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,12.99,Used,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21290,12877.0,F,New Jersey,23.0,30478.0,2019-06-15,GGOEGADB056916,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,12.99,Used,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21291,12877.0,F,New Jersey,23.0,30478.0,2019-06-15,GGOEGAPB057815,Women's Performance Full Zip Jacket Black,Apparel,1.0,67.19,12.99,Used,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Women,True
21295,12877.0,F,New Jersey,23.0,30483.0,2019-06-15,GGOEGADB056916,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.0,Used,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,Men,True
21353,14146.0,M,California,29.0,31458.0,2019-06-28,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,1.0,44.79,6.0,Not Used,0.18,6/28/2019,1500.0,1709.84,6,SALE30,30.0,Men,True
21400,14560.0,M,Chicago,40.0,31157.0,2019-06-24,GGOEGADC059515,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,52.49,6.0,Used,0.18,6/24/2019,3500.0,1975.15,6,SALE30,30.0,Men,True
21403,13089.0,F,New Jersey,25.0,29972.0,2019-06-09,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,12.99,Clicked,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Men,True
21405,13089.0,F,New Jersey,25.0,29976.0,2019-06-09,GGOEGADB056617,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.0,Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Men,True
21420,16365.0,F,California,49.0,29991.0,2019-06-09,GGOEGADJ057114,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,61.59,6.0,Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Men,True
21421,15535.0,F,Chicago,24.0,30003.0,2019-06-09,GGOEYAFB073114,YouTube Men's Fleece Hoodie Black,Apparel,1.0,44.79,6.0,Clicked,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Men,True
21422,16134.0,F,New York,5.0,29941.0,2019-06-09,GGOEGAPB057815,Women's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.0,Not Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Women,True
21423,16134.0,F,New York,5.0,29942.0,2019-06-09,GGOEGADB056715,Men's Softshell Jacket Black/Grey,Apparel,1.0,79.19,12.99,Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Men,True
21447,14913.0,M,Washington DC,4.0,30004.0,2019-06-09,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.0,Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Women,True
21449,14913.0,M,Washington DC,4.0,30005.0,2019-06-09,GGOEGATC060314,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,36.39,6.0,Used,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Women,True
21454,14913.0,M,Washington DC,4.0,30010.0,2019-06-09,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,1.0,41.59,6.0,Clicked,0.18,6/9/2019,3500.0,2940.1,6,SALE30,30.0,Men,True
21487,12867.0,M,Chicago,32.0,29431.0,2019-06-02,GGOEGAPB058216,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,59.99,6.0,Not Used,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Women,True
21497,12867.0,M,Chicago,32.0,29444.0,2019-06-02,GGOEGADB056614,Men's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Men,True
21498,12867.0,M,Chicago,32.0,29444.0,2019-06-02,GGOEGADB059214,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,39.19,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Men,True
21499,12867.0,M,Chicago,32.0,29444.0,2019-06-02,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,41.99,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Men,True
21500,12867.0,M,Chicago,32.0,29444.0,2019-06-02,GGOEGAPB057513,Women's Weatherblock Shell Jacket Black,Apparel,1.0,52.07,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Women,True
21501,12867.0,M,Chicago,32.0,29444.0,2019-06-02,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1.0,53.19,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Women,True
21502,12867.0,M,Chicago,32.0,29444.0,2019-06-02,GGOEGATB060613,Google Women's Convertible Vest-Jacket Black,Apparel,1.0,55.43,6.0,Not Used,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Women,True
21516,14401.0,F,California,20.0,29464.0,2019-06-02,GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,Apparel,1.0,41.59,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Men,True
21527,16145.0,F,California,9.0,29468.0,2019-06-02,GGOEGATC060315,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,36.39,6.0,Clicked,0.18,6/2/2019,500.0,1622.46,6,SALE30,30.0,Women,True
21529,15194.0,M,Chicago,33.0,30597.0,2019-06-17,GGOEGADB057314,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.0,Not Used,0.18,6/17/2019,3000.0,2743.71,6,SALE30,30.0,Men,True
21554,18116.0,F,Chicago,38.0,30624.0,2019-06-17,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,6/17/2019,3000.0,2743.71,6,SALE30,30.0,Men,True
21575,17790.0,F,Washington DC,34.0,31205.0,2019-06-25,GGOEGAPB058613,Google Women's Yoga Jacket Black,Apparel,1.0,58.79,6.0,Used,0.18,6/25/2019,1500.0,956.13,6,SALE30,30.0,Women,True
21591,17449.0,F,Chicago,24.0,29556.0,2019-06-04,GGOEGATB060416,Google Women's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.0,Used,0.18,6/4/2019,3500.0,2553.18,6,SALE30,30.0,Women,True
21598,17449.0,F,Chicago,24.0,29572.0,2019-06-04,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Used,0.18,6/4/2019,3500.0,2553.18,6,SALE30,30.0,Men,True
21636,13124.0,M,New York,4.0,30051.0,2019-06-10,GGOEGADB059613,Google Men's Quilted Insulated Vest Black,Apparel,1.0,59.99,6.0,Clicked,0.18,6/10/2019,3500.0,1881.94,6,SALE30,30.0,Men,True
21645,17214.0,F,California,28.0,30061.0,2019-06-11,GGOEAAFB035913,Android Men's  Zip Hoodie,Apparel,1.0,55.99,6.0,Used,0.18,6/11/2019,3000.0,1428.32,6,SALE30,30.0,Men,True
21666,12928.0,F,Chicago,21.0,30086.0,2019-06-11,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,1.0,41.59,6.0,Clicked,0.18,6/11/2019,3000.0,1428.32,6,SALE30,30.0,Men,True
21686,17980.0,M,New York,47.0,30120.0,2019-06-11,GGOEYAQB073216,YouTube Women's Fleece Hoodie Black,Apparel,1.0,31.35,6.0,Used,0.18,6/11/2019,3000.0,1428.32,6,SALE30,30.0,Women,True
24062,16033.0,F,Chicago,48.0,38173.0,2019-09-14,GGOEGATB060214,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,26.0,12.48,Not Used,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Women,True
24063,16033.0,F,Chicago,48.0,38173.0,2019-09-14,GGOEGATC060313,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,26.0,12.48,Used,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Women,True
24071,16033.0,F,Chicago,48.0,38181.0,2019-09-14,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,55.0,6.0,Used,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Men,True
24072,16033.0,F,Chicago,48.0,38181.0,2019-09-14,GGOEGADJ057113,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,33.0,6.0,Not Used,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Men,True
24075,16033.0,F,Chicago,48.0,38182.0,2019-09-14,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Men,True
24083,18212.0,F,California,37.0,38153.0,2019-09-14,GGOEGADC059516,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,37.49,6.0,Clicked,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Men,True
24088,18212.0,F,California,37.0,38155.0,2019-09-14,GGOEGAPB058212,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,Clicked,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Women,True
24100,14292.0,M,New Jersey,22.0,38168.0,2019-09-14,GGOEGADB056618,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,Used,0.18,9/14/2019,3000.0,1408.06,9,SALE30,30.0,Men,True
24111,12748.0,F,Chicago,28.0,38223.0,2019-09-15,GGOEAAFB035917,Android Men's  Zip Hoodie,Apparel,1.0,39.19,75.0,Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24121,14696.0,M,New York,48.0,38247.0,2019-09-15,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.0,Not Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24122,16814.0,M,California,22.0,38254.0,2019-09-15,GGOEGATH060715,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,6.0,Clicked,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Women,True
24127,16814.0,M,California,22.0,38257.0,2019-09-15,GGOEGAPJ058015,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,44.0,6.0,Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Women,True
24130,18118.0,M,Chicago,24.0,38273.0,2019-09-15,GGOEGADJ056818,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,55.0,6.0,Clicked,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24131,17491.0,F,New Jersey,31.0,38232.0,2019-09-15,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,55.99,19.99,Not Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24133,12356.0,F,Chicago,31.0,38210.0,2019-09-15,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,28.0,6.0,Clicked,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24142,12356.0,F,Chicago,31.0,38221.0,2019-09-15,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1.0,22.8,6.0,Not Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Women,True
24146,12356.0,F,Chicago,31.0,38222.0,2019-09-15,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,55.0,75.0,Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24152,12527.0,F,Chicago,25.0,38235.0,2019-09-15,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,28.0,6.5,Clicked,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24155,15395.0,M,Chicago,4.0,38254.0,2019-09-15,GGOEGADB059618,Google Men's Quilted Insulated Vest Black,Apparel,1.0,41.99,6.0,Not Used,0.18,9/15/2019,3000.0,2546.67,9,SALE30,30.0,Men,True
24162,15311.0,F,Chicago,40.0,37258.0,2019-09-02,GGOEGADB059613,Google Men's Quilted Insulated Vest Black,Apparel,1.0,52.49,12.99,Clicked,0.18,9/2/2019,3000.0,1307.62,9,SALE30,30.0,Men,True
24163,15311.0,F,Chicago,40.0,37260.0,2019-09-02,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,9/2/2019,3000.0,1307.62,9,SALE30,30.0,Men,True
24168,15311.0,F,Chicago,40.0,37267.0,2019-09-02,GGOEGAPB058614,Google Women's Yoga Jacket Black,Apparel,1.0,52.5,6.0,Used,0.18,9/2/2019,3000.0,1307.62,9,SALE30,30.0,Women,True
24172,14156.0,F,California,5.0,37273.0,2019-09-02,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,9/2/2019,3000.0,1307.62,9,SALE30,30.0,Women,True
24191,15311.0,F,Chicago,40.0,37976.0,2019-09-12,GGOEGADB056616,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.5,Used,0.18,9/12/2019,3000.0,1117.36,9,SALE30,30.0,Men,True
24192,15311.0,F,Chicago,40.0,37977.0,2019-09-12,GGOEGADB056616,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.5,Used,0.18,9/12/2019,3000.0,1117.36,9,SALE30,30.0,Men,True
24195,15311.0,F,Chicago,40.0,37989.0,2019-09-12,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,55.99,19.99,Clicked,0.18,9/12/2019,3000.0,1117.36,9,SALE30,30.0,Men,True
24240,13209.0,F,California,18.0,38011.0,2019-09-12,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,44.0,6.0,Clicked,0.18,9/12/2019,3000.0,1117.36,9,SALE30,30.0,Men,True
24246,17730.0,F,Chicago,30.0,38025.0,2019-09-12,GGOEGAPB058616,Google Women's Yoga Jacket Black,Apparel,1.0,52.5,6.0,Clicked,0.18,9/12/2019,3000.0,1117.36,9,SALE30,30.0,Women,True
24250,17730.0,F,Chicago,30.0,38027.0,2019-09-12,GGOEGATH060717,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,6.0,Used,0.18,9/12/2019,3000.0,1117.36,9,SALE30,30.0,Women,True
24255,15311.0,F,Chicago,40.0,38776.0,2019-09-22,GGOEGADJ056818,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,55.0,6.0,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24256,15311.0,F,Chicago,40.0,38776.0,2019-09-22,GGOEGADJ059718,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,37.49,6.0,Not Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24258,15311.0,F,Chicago,40.0,38778.0,2019-09-22,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,55.0,6.0,Clicked,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24263,13520.0,F,Chicago,19.0,38707.0,2019-09-22,GGOEGADJ057113,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,26.4,6.0,Clicked,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24275,12841.0,F,California,19.0,38749.0,2019-09-22,GGOEGATH060713,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,6.5,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Women,True
24276,12681.0,M,Chicago,27.0,38689.0,2019-09-22,GGOEGATH060713,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,6.5,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Women,True
24286,12681.0,M,Chicago,27.0,38692.0,2019-09-22,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24287,12681.0,M,Chicago,27.0,38692.0,2019-09-22,GGOEGATB060214,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,26.0,6.0,Not Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Women,True
24290,12681.0,M,Chicago,27.0,38700.0,2019-09-22,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.0,Clicked,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24293,17097.0,M,California,33.0,38790.0,2019-09-22,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,52.49,6.0,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Women,True
24301,14646.0,M,California,45.0,38733.0,2019-09-22,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,44.0,6.0,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24304,15171.0,F,New Jersey,48.0,38755.0,2019-09-22,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Men,True
24307,15606.0,F,Washington DC,15.0,38701.0,2019-09-22,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1.0,22.8,6.0,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Women,True
24308,15606.0,F,Washington DC,15.0,38701.0,2019-09-22,GGOEGATH060713,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,2.0,23.76,6.0,Used,0.18,9/22/2019,2500.0,1895.73,9,SALE30,30.0,Women,True
24313,14527.0,M,California,43.0,38656.0,2019-09-21,GGOEGADB056618,Men's Weatherblock Shell Jacket Black,Apparel,1.0,46.5,6.0,Not Used,0.18,9/21/2019,2500.0,1098.2,9,SALE30,30.0,Men,True
24319,15039.0,F,Chicago,19.0,38620.0,2019-09-21,GGOEGATB060214,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,26.0,20.85,Clicked,0.18,9/21/2019,2500.0,1098.2,9,SALE30,30.0,Women,True
24326,16904.0,F,California,17.0,38643.0,2019-09-21,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,44.79,6.0,Clicked,0.18,9/21/2019,2500.0,1098.2,9,SALE30,30.0,Men,True
24332,16904.0,F,California,17.0,38647.0,2019-09-21,GGOEGADB056613,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,Clicked,0.18,9/21/2019,2500.0,1098.2,9,SALE30,30.0,Men,True
24335,17722.0,F,Chicago,12.0,38671.0,2019-09-21,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,Not Used,0.18,9/21/2019,2500.0,1098.2,9,SALE30,30.0,Women,True
24347,14572.0,F,California,43.0,38995.0,2019-09-26,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,28.0,6.0,Not Used,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24351,14572.0,F,California,43.0,39017.0,2019-09-26,GGOEGADB057318,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.0,Not Used,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24352,14572.0,F,California,43.0,39018.0,2019-09-26,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,28.0,6.5,Clicked,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24358,13502.0,F,California,32.0,39040.0,2019-09-26,GGOEGAFB035817,Google Men's  Zip Hoodie,Apparel,1.0,55.99,6.0,Used,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24360,12637.0,F,California,13.0,39075.0,2019-09-26,GGOEGADB056617,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,Clicked,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24361,12637.0,F,California,13.0,39075.0,2019-09-26,GGOEGADC059316,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,28.0,6.0,Clicked,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24362,12637.0,F,California,13.0,39075.0,2019-09-26,GGOEGADC059516,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,30.0,6.0,Used,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Men,True
24366,12637.0,F,California,13.0,39075.0,2019-09-26,GGOEGATB060214,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,26.0,6.0,Used,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Women,True
24367,12637.0,F,California,13.0,39075.0,2019-09-26,GGOEGATH060713,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,2.0,23.76,6.0,Used,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Women,True
24378,12637.0,F,California,13.0,39083.0,2019-09-26,GGOEGAPC058812,Google Women's Shell Jacket Blue/Black,Apparel,1.0,28.5,6.0,Clicked,0.18,9/26/2019,3000.0,767.58,9,SALE30,30.0,Women,True
24390,14307.0,F,California,28.0,38820.0,2019-09-23,GGOEGADB057318,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,59.99,6.0,Clicked,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Men,True
24391,14307.0,F,California,28.0,38820.0,2019-09-23,GGOEGADB059618,Google Men's Quilted Insulated Vest Black,Apparel,1.0,41.99,6.0,Used,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Men,True
24395,14307.0,F,California,28.0,38828.0,2019-09-23,GGOEGAPC058814,Google Women's Shell Jacket Blue/Black,Apparel,1.0,22.8,6.0,Used,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Women,True
24397,14307.0,F,California,28.0,38830.0,2019-09-23,GGOEGATH060714,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,82.48,Clicked,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Women,True
24398,14307.0,F,California,28.0,38830.0,2019-09-23,GGOEGATH060715,Google Women's Convertible Vest-Jacket Sea Foam Green,Apparel,1.0,23.76,82.48,Clicked,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Women,True
24399,14307.0,F,California,28.0,38832.0,2019-09-23,GGOEGADB056917,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,48.0,6.0,Used,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Men,True
24405,14180.0,F,California,11.0,38806.0,2019-09-23,GGOEGAQB036016,Google Women's Fleece Hoodie,Apparel,1.0,55.99,6.0,Not Used,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Women,True
24410,17097.0,M,California,33.0,38797.0,2019-09-23,GGOEGAPB058213,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,Clicked,0.18,9/23/2019,2500.0,2908.1,9,SALE30,30.0,Women,True
24434,15535.0,F,Chicago,24.0,37468.0,2019-09-05,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,55.99,19.99,Clicked,0.18,9/5/2019,2500.0,1201.09,9,SALE30,30.0,Men,True
